time_utc,et,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q_w,q_x,q_y,q_z,r00,r01,r02,r10,r11,r12,r20,r21,r22
2021-06-10T05:48:00,676576149.1846827,-449.0799799533231,755.906104728049,3587.0840776726573,0.0,0.0,0.0,0.10849329811997631,0.574294551343363,0.8100298712291004,-0.04760861557473027,-0.3168299451207509,0.9407219143897337,0.12108288756755287,0.9200610514992199,0.3358383760407659,-0.20174302142193615,-0.23044836165382637,0.04748541844835813,-0.9719252479722152
2021-06-10T05:49:00,676576209.1846827,-512.034934160913,942.246731268632,3533.731974567546,0.0,0.0,0.0,0.13077838709145487,0.5760385208167172,0.8044423939476603,-0.06284163289415362,-0.302153272010092,0.9432162681679195,0.13800895506081645,0.9103429585995567,0.32846110342096996,-0.2517717245198213,-0.28280576009303837,0.04956183010000953,-0.957895885289908
2021-06-10T05:50:00,676576269.1846827,-571.8692543494512,1126.2701623087241,3469.605454087074,0.0,0.0,0.0,0.1530026354672672,0.5773608783552783,0.7982171158244258,-0.07806436888765278,-0.28648921936978433,0.945606778573014,0.15411601961398447,0.8978305618694148,0.32112074090998816,-0.30130010277242014,-0.3344012699708874,0.052050841243795276,-0.9409922957004863
2021-06-10T05:51:00,676576329.1846827,-628.4233580221696,1307.3917724883606,3394.890938371588,0.0,0.0,0.0,0.17512907162749053,0.5781106462058337,0.7914697341744663,-0.09323920259293415,-0.27023577802873305,0.9477719489306966,0.1694135682090263,0.8824563689731442,0.31418906368661387,-0.3500799753177303,-0.3850238708598976,0.05489594775425505,-0.9212725187414545
2021-06-10T05:52:00,676576389.1846827,-681.551812323358,1485.032723529137,3309.805977899359,0.0,0.0,0.0,0.19713600781682122,0.578372277898033,0.7841390079599404,-0.10839242951741239,-0.25324580516217343,0.9497846301102468,0.18378171447155495,0.8643124267797314,0.3074731787647066,-0.39802546809778167,-0.43454641993910614,0.0580465394891756,-0.8987769512907181
2021-06-10T05:53:00,676576449.1846827,-731.1237503903678,1658.621753969463,3214.599029412003,0.0,0.0,0.0,0.21901101315024707,0.5780363977635135,0.7763109329182959,-0.12348860032816171,-0.2358161979589668,0.9515626773578023,0.19727947647900135,0.8433812234762958,0.30124897689914554,-0.44492377527487237,-0.4828030992731969,0.06146157317275297,-0.8735694834157882
2021-06-10T05:54:00,676576509.1846827,-777.0232465929353,1827.5969302702813,3109.5488918765723,0.0,0.0,0.0,0.24074758713892855,0.5772476954460874,0.7678702510916098,-0.13856758234693065,-0.21765139477793022,0.9532222878998771,0.20975018522553307,0.8197830434770839,0.29516824644941536,-0.4907458282200951,-0.5297014555187399,0.06513813122051532,-0.8456792488186216
2021-06-10T05:55:00,676576569.1846827,-819.1495543188762,1991.4071906076933,2994.9641808639703,0.0,0.0,0.0,0.2623235777474364,0.575890718835787,0.7589117655077561,-0.1535876059142982,-0.1990724410331704,0.9546797849045999,0.22126154549673077,0.7935211837801919,0.28952145453662975,-0.5352583098421524,-0.5750602525937417,0.06902054518403428,-0.8151943757345976
2021-06-10T05:56:00,676576629.1846827,-857.4173456792721,2149.5140463159837,2871.183018409595,0.0,0.0,0.0,0.28370269845755886,0.5739669396844559,0.7494454945116004,-0.16854133556318615,-0.18014946207431914,0.9559451372920872,0.2317651091125355,0.7646826104884199,0.2843115407116754,-0.5782970283814093,-0.6187137274466668,0.0730468500742189,-0.7822131941889534
2021-06-10T05:57:00,676576689.1846827,-891.7570465439551,2301.3936183352766,2738.572521156564,0.0,0.0,0.0,0.3049039741853817,0.5714999592852769,0.7394321712790087,-0.18347050754957273,-0.16084272612577433,0.9570526853557024,0.2412048401377313,0.7332891377650071,0.27945273879285837,-0.6198332091918141,-0.6606183905162512,0.07717722613964467,-0.7467442787709249
